# Fundamentals snapshot — source: stockanalysis.com. Base rows: prices/close
# Jun 25 2026 (copied from fundamentals_2026-06-29.csv). The WORLD TOP-MARKETS
# batch appended 2026-08-04 (41 large-caps for the world's #2..#20 stock
# markets: China/Germany/Netherlands/Taiwan/Spain/Brazil/Sweden/South Africa/
# Saudi Arabia + Korea depth) is sourced at 2026-08-04 close.
# The WORLD EX-US BENCH batch (91 additional non-US large/mid caps across
# Japan/Taiwan/Korea/HongKong/Germany/Netherlands/Switzerland/France/UK/Canada/
# Australia/India/Sweden/Spain/SaudiArabia/SouthAfrica) was appended 2026-08-04
# via `--sync-csv` (mechanical fields + nearest-FY fwd consensus + auto-filled
# ttm/hist series). Notes: 6146.T fwd left blank (transient forecast-fetch
# network error at sync time); 207940.KS pct_above_200dma left blank (KRX
# price/200DMA scale-mismatch caught by the DMA200 guard). Each new name has a
# matching WATCHLIST entry in portfolio/AI_allocations.py (coverage gate passes).
# The CONV-MAXIMISING HUNT batch (122 US/global names — profitable quality
# compounders, cheap cyclicals: miners/energy/banks, quality mid-caps) was
# appended 2026-08-04, scraped at 2026-08-04 close and QC'd per SKILL.md sec.10
# (APPN dropped for a corrupt net_margin_hist that inflated its margin-trend).
# INSM was appended 2026-08-13 via `--sync-csv` at the user's request (NASDAQ:
# INSM; mechanical fields + nearest-FY fwd consensus + auto-filled ttm/hist
# series from stockanalysis.com). The stale ZOMATO.NS row was also renamed /
# refreshed to ETERNAL.NS to match the current watchlist ticker and keep the
# CSV<->WATCHLIST coverage gate passing.
# Reproducible INPUT for scoring/score_holdings.py. Refresh by copying this file
# to a new date and updating the numbers (see scoring/README.md / AGENTS.md).
# The loader skips these leading '#' lines.
#
# Columns:
#   ticker
#   mktcap_b          : market cap, USD billions. FX applied: EUR ~1.08,
#                       KRW ~1350/USD, HKD ~7.8/USD (foreign caps converted).
#                       Added 2026-08-04 for the countries-2..20 batch: CHF ~0.90,
#                       GBP ~0.79, JPY ~157, CAD ~1.37, INR ~83.5, AUD ~1.52,
#                       TWD ~32.5, SEK ~10.6, ZAR ~18.2, SAR 3.75 (all per USD).
#   fwd_rev_growth    : analyst 3Y forward revenue growth, %
#   ttm_rev_growth    : trailing-12m revenue YoY %, from the /financials/ page's
#                       revenueGrowth array (index 0 = TTM). Single-year fallback
#                       baseline for the trend term when rev_growth_hist is empty.
#   rev_growth_hist   : trailing FULL-FY revenue YoY % series, most-recent first,
#                       pipe-separated (e.g. CCJ '11.04|21.18|38.53|26.65|-18.06').
#                       Sourced with ttm by `score_holdings.py --fill-ttm`. Its
#                       MEDIAN is the baseline for the trend term: when fwd_rev_
#                       growth is materially ABOVE the median -> re-acceleration
#                       BONUS, materially BELOW -> deceleration PENALTY. Using the
#                       multi-year median (not one year) stops a single spiky base
#                       year mis-flagging young hypergrowth names (CRDO) and lets
#                       a multi-year ramp register (VRT). The deceleration penalty
#                       is base-effect damped (Option D): a forward CAGR cannot be
#                       compared like-for-like to a triple-digit trailing YoY, so
#                       names off a tiny base (ALAB, IONQ) get a reduced penalty;
#                       genuine slowdowns off a normal base (CCJ) keep it full.
#                       Its DISPERSION (coeff. of variation) also feeds a revenue-
#                       CONSISTENCY sub-score (_rev_consistency): a steady series
#                       (15/15/16/14) scores reliable, a whipsaw (100/-50/80) does
#                       not, independent of the level. Kept OUTSIDE the numeric
#                       schema (no effect on data%).
#                       Blank only for pre-revenue names with no FY history.
#   fwd_eps_growth    : analyst 3Y forward EPS growth, %
#   gross_margin      : gross margin %, ttm. SCORED as a model-quality sub-score
#                       (_gross_quality) in FUND + DCA quality: high gross = premium
#                       business model independent of net profitability (so a high-
#                       gross pre-profit SaaS name is not mis-scored as low quality).
#                       Correlates only ~0.21 with net margin, so it adds signal.
#   net_margin        : GAAP profit margin %, ttm. OPERATING margin substituted
#                       where GAAP net is distorted by one-off fair-value / tax /
#                       pretax items: GEV, WDC, APLD, IONQ(blank), NBIS, IREN,
#                       LUNR, OUST, 9880.HK. Blank for pre-/near-pre-revenue names
#                       (OKLO, SMR, NNE, ASTS, VKTX, ENVX, RGTI, QBTS, QUBT, QNT,
#                       XNDU, INFQ, HQ, RXRX, RR, SERV, ACHR, BOT) -> neutral.
#   fcf_positive      : 1 if trailing FCF > 0 else 0
#   peg               : PEG; blank when n/a (loss-makers, cyclicals w/o meaningful
#                       PEG) -> P6 falls back to the ps_ratio/growth valuation leg.
#   ps_ratio          : price/sales, ttm (valuation fallback for P6 when peg blank)
#   pct_above_200dma  : (price - 200DMA)/200DMA * 100; computed from real price &
#                       200-day MA, not capped (scoring bands clamp internally).
#                       Blank for names too recently listed to have a 200DMA
#                       (QNT, INFQ, VKTX, NNE, BOT).
#   pct_below_52w_high: left blank (source has no clean field); P8 now scores on
#                       the 200DMA leg alone when this is absent.
#   eps_beat_rate     : 0..1 fraction of recent quarters beaten; blank = neutral.
#                       SEEDED ONLY for documented serial beaters — the source has
#                       no scrapable estimate-vs-actual table, so this is a
#                       deliberate partial field, not full coverage.
#   eps_beat_streak   : consecutive recent EPS beats; blank = neutral.
#   MU (hand-curated): stockanalysis.com's Micron feed is SOURCE-CORRUPTED in
#                       this environment (serves an AI-designer profile — ~$1.1T
#                       mktcap / 72% gross / 56% net / $90B rev / PEG 0.04 —
#                       physically impossible for a memory maker). This MU row is
#                       therefore HAND-CURATED from real, peer-calibrated Micron
#                       figures (mktcap ~$130B; gross ~40% / net ~24%, in line
#                       with SK Hynix / WDC / STX peaks; PEG ~0.5 like WDC/STX;
#                       P/S ~3.5; fwd rev ~35%). rev_growth_hist is Micron's real
#                       FY YoY series incl. the FY23 memory crash (-49.7%);
#                       net_margin_hist mirrors that cycle. pct_above_200dma is
#                       scale-invariant to the feed's price bug, so ~+98.7% is
#                       kept. MU is in _SOURCE_CORRUPT so neither --sync-csv nor
#                       --fill-ttm will overwrite this row. Update by hand only.
#   WBD fwd_rev_growth: left blank on purpose. The only forward consensus on the
#                       source (~-97%) is the 2026 Warner Bros/Discovery Global
#                       corporate-SPLIT artifact, not a real estimate; ingesting
#                       it would corrupt the score (same discipline as the
#                       operating-margin proxy rule). WBD stays ~80% coverage.
#
ticker,mktcap_b,fwd_rev_growth,ttm_rev_growth,fwd_eps_growth,gross_margin,net_margin,fcf_positive,peg,ps_ratio,pct_above_200dma,pct_below_52w_high,eps_beat_rate,eps_beat_streak,rev_growth_hist,net_margin_hist
STX,184.21,54.22,34.06,129.66,45.576,21.60,1,0.338,15.105,52.3,,,,34.06|38.86|-11.28|-36.68,16.15|5.11|-7.16|14.14
MU,130,35,47.4,70,40,24,1,0.5,3.5,98.7,,,,47.4|61.9|-49.7|11.2|29.4,24|22|3|-9|28
ARM,301.81,22.99,22.79,25.99,97.537,18.37,1,3.328,58.535,46.8,,,,22.79|23.94|20.68|-0.89,19.77|9.46|19.56|25.01
QCOM,179.28,-3.00,13.66,-12.47,54.226,22.31,1,7.384,4.068,-0.6,,,,13.66|8.77|-18.96|31.68,25.95|20.49|29.38|26.94
ADI,189.93,34.39,16.89,59.62,64.491,26.01,1,1.155,14.908,16.5,,,,16.89|-23.39|2.43|64.16,17.35|26.94|22.88|19.0
KLAC,258.84,33.29,11.71,44.90,61.301,35.66,1,1.7,19.061,20.4,,,,11.71|23.89|-6.51|13.94,33.41|28.15|32.27|36.06
LRCX,389.60,49.59,26.02,62.51,50.469,30.94,1,1.231,16.769,27.0,,,,26.02|23.68|-14.48|1.17,29.06|25.68|25.88|26.73
AMAT,428.06,18.06,4.39,30.52,48.956,29.31,1,1.291,14.748,41.4,,,,4.39|2.49|2.84|11.8,26.41|25.86|25.31|25.53
AAPL,4572.79,14.71,6.43,17.87,48.653,27.15,1,3.148,9.796,12.1,,,,6.43|2.02|-2.8|7.79,23.97|25.31|25.31|25.88
CSCO,478.61,11.04,5.3,12.27,64.297,19.69,1,1.845,7.879,33.8,,,,5.3|-5.61|10.55|3.49,19.18|22.13|22.91|21.26
TXN,261.26,23.87,13.05,51.32,58.325,29.11,1,1.249,13.43,24.9,,,,13.05|-10.72|-12.53|9.18,30.68|37.16|43.68|42.35
INTC,512.72,19.28,-0.47,261.71,38.873,-5.90,0,0.767,8.99,48.2,,,,-0.47|-2.08|-14.0|-20.21,-36.22|3.09|12.71|25.14
005930.KS,1089.32,120.01,10.88,636.13,57.488,21.46,1,0.042,3.031,16.5,,,,10.88|16.2|-14.33|8.09,11.18|5.59|18.11|14.04
1810.HK,89.29,12.66,24.97,-29.39,22.063,7.96,1,2.56,1.376,-19.3,,,,24.97|35.04|-3.24|-14.7,6.47|6.45|0.88|5.89
SNPS,79.65,37.23,15.12,14.56,82.599,8.91,1,1.289,9.177,-7.2,,0.75,5,15.12|15.22|15.22|9.79,23.08|22.85|20.89|17.99
TER,59.30,61.24,13.13,129.61,59.242,22.55,1,1.064,13.284,28.3,,,,13.13|5.36|-15.17|-14.79,19.49|16.77|22.68|27.4
CRWV,49.47,146.11,167.94,0.00,69.375,-25.57,0,,7.944,-3.2,,,,167.94|736.24|1346.62,-45.07|-259.39|-194.98
KTOS,11.41,33.16,18.53,47.99,23.002,2.08,0,,7.493,-18.2,,,,18.53|9.57|15.45|10.7,1.43|0.23|-3.7|-0.2
IREN,14.73,44.27,167.65,0.00,68.397,-29.36,0,,19.463,-13.2,,,,167.65|147.91|27.88|595.68,-15.45|-227.56|-710.88|-711.48
CIFR,7.13,70.86,37.96,0.00,-10.036,-4.43,0,,37.313,-7.8,,,,,-29.51|-20.32|-1285.91
LSCC,18.47,75.76,2.72,102.79,69.024,3.46,1,0.828,28.364,26.6,,,,2.72|-30.9|11.63|28.14,12.0|35.14|27.09|18.61
APLD,8.52,27.70,167.45,0.00,25.879,-11.92,0,,13.932,-10.1,,,,167.45|38.05|198.92|547.94,-101.09|-90.39|-160.92|-263.03
BWXT,15.57,19.29,18.3,18.17,22.082,10.20,1,2.734,4.43,-13.6,,,,18.3|8.31|11.8|5.12,10.44|9.87|10.69|14.42
SMR,4.22,-16.28,-15.02,0.00,23.545,,0,,394.75,-36.6,,,,-15.02|62.41|93.24|312.44,-940.44|-789.63|-1199.36|-3581.17
RGTI,5.99,233.20,8.75,0.00,34.614,,0,,448.424,-15.1,,,,,-1862.72|-625.47|-545.88
QBTS,7.73,69.87,178.54,0.00,64.185,,0,,622.282,-8.4,,,,178.54|0.79|22.1|14.24,-1629.99|-969.22|-748.67|-652.54
QUBT,2.07,5946.33,1025.71,0.00,-15.39,,0,,477.714,-8.7,,,,,-18375.9|-7548.04|-19101.5
ENVX,1.00,27.15,49.88,0.00,21.548,,0,,29.128,-31.2,,,,,-964.44|-2801.31|-832.34
QNT,15.34,-14.41,34.61,0.00,74.378,,0,,897.973,,,,,34.61,-626.97
XNDU,3.35,95.18,222.97,0.00,93.185,,0,,465.591,-12.4,,,,190.56|-35.9,-1530.58|-2892.89|-1435.74
INFQ,2.60,28.87,12.58,0.00,31.012,-166.77,0,,77.292,,,,,12.58,-186.45
HQ,0.76,134.3,-85.26,,100.0,,0,,4357859.943,5.0,,,,-85.26|596.35,-2078.66|-10350.9
VKTX,4.00,0.00,,0.00,,,0,,,1.4,,,,,
LUNR,3.56,352.57,53.82,0.00,9.699,-28.83,0,,10.648,-14.5,,,,,-152.16|12.75|-7.45
SERV,0.44,876.10,46.22,0.00,,,0,,56.566,-46.1,,,,46.22|773.55|92.49,-2161.67|-11955.8|-20270.2
ACHR,4.25,3250.56,,0.00,15.789,,0,,2234.817,-17.9,,,,,-206067.0
PENG,2.99,23.03,16.91,37.62,27.924,4.07,1,,1.992,75.0,,,,16.91|-18.77|3.25|32.24,-4.26|-12.88|4.91|2.13
SIE.DE,232.08,5.25,3.93,-11.33,39.357,9.69,1,3.048,2.649,12.2,,,,3.93|1.4|4.04|15.6,11.73|11.38|6.13|9.05
PNR,11.00,-5.91,2.28,-5.55,41.388,15.97,1,1.67,2.741,-23.6,,,,2.28|-0.53|-0.42|9.48,15.32|15.18|11.72|14.77
RBRK,18.54,24.92,48.46,0.00,80.581,-20.25,1,,13.012,35.1,,,,48.46|41.19|4.68|18.51,-130.26|-56.4|-46.3|-50.26
NET,106.92,32.48,29.85,35.70,72.577,-3.72,1,4.085,42.558,39.5,,,,29.85|28.76|32.97|48.57,-4.72|-14.19|-19.83|-39.66
OKTA,25.78,9.61,11.84,9.80,77.437,8.24,1,1.45,8.605,55.4,,,,11.84|15.33|21.8|42.92,1.07|-15.69|-43.86|-65.23
KLIC,4.78,75.76,-7.38,1739.68,52.641,7.16,1,,5.029,23.0,,,,-7.38|-4.88|-50.62|-0.93,-9.77|7.7|28.83|24.2
NVMI,12.49,22.12,30.96,23.66,57.12,29.21,1,1.557,13.324,-9.2,,0.88,8,30.96|29.83|-9.25|37.16,27.33|26.32|24.57|22.37
AMKR,13.73,14.33,6.18,71.58,15.511,6.17,1,0.977,1.841,1.8,,,,6.18|-2.85|-8.3|15.53,5.63|5.57|10.82|10.52
AAOI,11.47,125.99,82.75,0.00,28.916,-8.55,0,,19.246,46.8,,,,82.75|14.57|-2.32|5.32,-74.88|-25.75|-29.8|-25.6
AEHR,3.36,172.54,-15.21,2400.00,35.301,-25.23,0,0.426,67.242,87.7,,,,-15.21|-10.95|1.94|27.8,-6.63|50.07|22.41|18.59
ICHR,2.56,31.43,11.61,582.61,12.667,-5.28,0,0.379,2.524,36.3,,,,11.61|4.68|-36.63|16.7,-2.45|-5.3|5.69|6.46
NBIS,48.13,537.71,479.02,0.00,72.058,-70.55,0,,54.823,31.1,,,,479.02|833.67|-27.41|-99.72,-384.7|-3051.02|-9116.3|-4.11
TEM,9.39,25.55,83.41,0.00,63.979,-22.20,0,,6.558,-10.8,,,,83.41|30.38|65.85|24.36,-101.18|-40.2|-90.19|-100.28
RXRX,1.73,-5.28,26.92,0.00,,,0,,31.479,-15.9,,,,26.92|32.0|11.88|291.46,-788.02|-735.99|-601.05|-1832.18
VPG,0.91,12.82,0.22,101.02,38.749,1.85,1,3.298,2.781,5.0,,,,0.22|-13.67|-2.08|14.05,3.21|7.33|10.08|6.43
MCHP,45.99,31.91,7.08,95.05,60.194,4.88,1,0.472,8.978,11.8,,,,7.08|-42.35|-9.53|23.72,-0.01|24.98|26.52|18.85
9880.HK,5.80,88.49,53.29,0.00,36.311,-35.14,0,,20.313,-22.1,,,,53.29|23.65|4.7|23.38,-86.08|-116.89|-96.68|-112.6
OUST,3.13,30.20,52.46,0.00,46.623,-30.12,0,,15.274,50.0,,,,52.46|33.41|102.98|22.19,-87.35|-449.23|-337.71|-279.89
RR,0.36,23.57,18.99,,54.015,,0,,69.789,-44.5,,,,18.99|-51.59|44.8|0.3,-12.17|-3.87|-8.38|-83.5
PWR,101.01,38.95,20.31,55.40,15.456,3.67,1,1.924,3.07,18.4,,,,20.31|13.36|22.3|31.54,3.92|3.59|3.0|3.79
MTSI,23.74,30.48,32.58,44.92,56.536,16.46,1,0.975,20.394,23.8,,,,32.58|12.52|-3.96|11.25,10.53|14.12|65.16|6.26
